source_id,clip_id,split,titulo,spk,existing_text,source_url,source_video_id,start_time,end_time,expected_duration,extracted_duration,alignment_method,alignment_score,alignment_confidence,large_full_segment_text,turbo_full_segment_text,clip_audio_path,clip_video_path,status,notes
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0129,train,Por qué ya no podemos conversar (y cómo aprender a,f42,me entendes esta bueno que si por lo menos nos va a llegar informacion automatica,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,711.24,715.03,4.28,3.79,youtube_auto_subs_fuzzy_ordered,87.93,high,esto me entendes esta bueno que si por lo menos nos va a llegar informacion,,,,needs_review,subtitle_raw_score=89.07; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0130,train,Por qué ya no podemos conversar (y cómo aprender a,f42,la sepamos cuestionar y obvio tambien para como ya te digo hoy en dia,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,715.04,718.87,3.72,3.83,youtube_auto_subs_fuzzy_ordered,84.83,high,automatica la sepamos cuestionar y obvio tambien para como ya te digo hoy,,,,needs_review,subtitle_raw_score=85.13; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0131,train,Por qué ya no podemos conversar (y cómo aprender a,f42,todas las personas en algun punto somos medio comunicadoras entonces esta bueno saber comunicar con teoria,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,718.88,725.23,5.84,6.35,youtube_auto_subs_fuzzy_ordered,91.46,high,en dia todas las personas en algun punto somos medio comunicadoras entonces esta bueno saber comunicar con teoria porque,,,,needs_review,subtitle_raw_score=92.33; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0132,train,Por qué ya no podemos conversar (y cómo aprender a,f42,porque hay teoria de esto si te parece empezamos definiendo que es un argumento,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,725.24,728.43,4.16,3.19,youtube_auto_subs_fuzzy_ordered,84.94,high,hay teoria de esto si te parece empezamos definiendo que es un,,,,needs_review,subtitle_raw_score=87.27; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0133,train,Por qué ya no podemos conversar (y cómo aprender a,f42,te digo una definicion que encontre en internet dice expresion oral o escrita de un razonamiento utilizado para probar justificar y determinar,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,728.44,736.389,7.12,7.949,youtube_auto_subs_fuzzy_ordered,86.32,high,argumento te di una definicion que encontre en internet dice expresion oral o escrita de un razonamiento utilizado para probar justificar,,,,needs_review,subtitle_raw_score=87.48; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0134,train,Por qué ya no podemos conversar (y cómo aprender a,f42,revisar identificar refutar o convencer sobre una idea tesis o preposicion,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,736.399,740.949,3.96,4.55,youtube_auto_subs_fuzzy_ordered,70.21,medium,refutar o convencer sobre una idea tesis o preposicion se compone de,,,,needs_review,subtitle_raw_score=71.7; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0135,train,Por qué ya no podemos conversar (y cómo aprender a,f42,se compone de premisas y una conclusion buscando demostrar la validez de un punto de vista mediante la logica y la coherencia,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,740.959,746.189,6.88,5.23,youtube_auto_subs_fuzzy_ordered,84.53,high,premisas y una conclusion buscando demostrar la validez de un punto de vista mediante la logica y la,,,,needs_review,subtitle_raw_score=86.93; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0136,train,Por qué ya no podemos conversar (y cómo aprender a,f42,basicamente argumentar no es tirar una conclusion o una frase y listo,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,746.199,750.59,4.4,4.391,youtube_auto_subs_fuzzy_ordered,86.66,high,coherencia basicamente argumentar no es tirar una conclusion o una frase y,,,,needs_review,subtitle_raw_score=86.68; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0137,train,Por qué ya no podemos conversar (y cómo aprender a,f42,sino mas bien explicar como llegaste a ese punto y por que,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,750.6,754.829,3.48,4.229,youtube_auto_subs_fuzzy_ordered,83.83,high,listo sino mas bien explicar como llegaste a ese punto y por que te voy a,,,,needs_review,subtitle_raw_score=85.98; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0138,train,Por qué ya no podemos conversar (y cómo aprender a,f42,te voy a decir algo y vos me decis o sea no me decis porque no me podes contestar,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,754.839,758.949,4.08,4.11,youtube_auto_subs_fuzzy_ordered,85.1,high,decir algo y vos me decis o sea no me decis porque no me puedes contestar,,,,needs_review,subtitle_raw_score=85.17; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0139,train,Por qué ya no podemos conversar (y cómo aprender a,f42,pero lo pensas si es un argumento o no ejemplo la oracion,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,758.959,764.67,4.72,5.711,youtube_auto_subs_fuzzy_ordered,85.47,high,pero lo pensas si es un argumento o no ejemplo la oracion toda la musica,,,,needs_review,subtitle_raw_score=87.57; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0140,train,Por qué ya no podemos conversar (y cómo aprender a,f42,toda la musica actual es mala te parece que es un argumento o no,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,764.68,770.933,4.4,6.253,youtube_auto_subs_fuzzy_ordered,69.37,medium,actual es mala te parece que es un argumento o no dejo que la pienses,,,,needs_review,subtitle_raw_score=73.58; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0141,train,Por qué ya no podemos conversar (y cómo aprender a,f42,dejo que la pienses ya pensaste me encanta hacer las pensarras como que tiene que haber un intercambio,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,771.519,774.269,6.32,2.75,youtube_auto_subs_fuzzy_ordered,63.41,low,ya pensaste me encanta hacerlas pensar es como que tiene que haber un,,,,needs_review,subtitle_raw_score=69.06; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0142,train,Por qué ya no podemos conversar (y cómo aprender a,f42,porque si no me podes contestar por lo menos quiero saber en que momento estas pensando no,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,774.279,779.59,4.48,5.311,youtube_auto_subs_fuzzy_ordered,78.96,medium,intercambio pues si no me puedes contestar por lo menos quiero saber en que momento estas pensando eh no eso,,,,needs_review,subtitle_raw_score=80.81; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0143,train,Por qué ya no podemos conversar (y cómo aprender a,f42,eso no es un argumento es una afirmacion en todo caso si querrias que sea un argumento lo tendrias que justificar,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,779.6,784.91,5.84,5.31,youtube_auto_subs_fuzzy_ordered,96.06,high,no es un argumento es una afirmacion en todo caso si querrias que sea un argumento lo tendrias que justificar,,,,needs_review,subtitle_raw_score=96.97; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0144,train,Por qué ya no podemos conversar (y cómo aprender a,f42,porque el argumento tiene una tesis que seria la afirmacion,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,784.92,788.71,3.44,3.79,youtube_auto_subs_fuzzy_ordered,84.16,high,me entendes porque el argumento tiene una tesis que seria la afirmacion un,,,,needs_review,subtitle_raw_score=85.18; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0145,train,Por qué ya no podemos conversar (y cómo aprender a,f42,un desarrollo que es lo que sostiene la tesis en el paso en el que explicas por que deberias creer esa afirmacion,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,788.72,795.75,7.24,7.03,youtube_auto_subs_fuzzy_ordered,93.92,high,desarrollo que es lo que sostiene la tesis en el paso en el que explicas por que deberias creer esa afirmacion y es,,,,needs_review,subtitle_raw_score=94.21; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0146,train,Por qué ya no podemos conversar (y cómo aprender a,f42,y es donde se cita la informacion y todo eso en caso de que sea mas largo y una conclusion que reafirma la afirmacion principal,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,795.76,800.67,5.84,4.91,youtube_auto_subs_fuzzy_ordered,91.16,high,donde se cita la informacion y todo eso en caso de que sea mas largo y una conclusion que reafirma la afirmacion,,,,needs_review,subtitle_raw_score=92.75; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0147,train,Por qué ya no podemos conversar (y cómo aprender a,f42,todo esto lo saque de un video que se llama como elaborar un argumento de youtube,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,800.68,805.15,4.24,4.47,youtube_auto_subs_fuzzy_ordered,84.21,high,principal esto lo saque de un video que se llama como elaborar un argumento de,,,,needs_review,subtitle_raw_score=84.75; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0148,train,Por qué ya no podemos conversar (y cómo aprender a,f42,de una chica que se llama roxana kramer que es filosofa y comunicadora,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,805.16,809.03,3.52,3.87,youtube_auto_subs_fuzzy_ordered,87.34,high,youtube de una chica que se llama roxana kimer que es filosofa y comunicadora,,,,needs_review,subtitle_raw_score=88.33; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0149,train,Por qué ya no podemos conversar (y cómo aprender a,f42,ella cuenta que hay distintas teorias sobre argumentar y argumentacion,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,809.04,814.15,4.36,5.11,youtube_auto_subs_fuzzy_ordered,89.5,high,ella cuenta que hay distintas teorias sobre argumentar y argumentacion en base,,,,needs_review,subtitle_raw_score=91.22; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0150,train,Por qué ya no podemos conversar (y cómo aprender a,f42,en base a distintas corrientes de pensamiento algunas corrientes de pensamiento dicen que argumentar es ir con la verdad y fundamentarla,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,814.16,820.509,7.88,6.349,youtube_auto_subs_fuzzy_ordered,86.9,high,a distintas corrientes de pensamiento algunas corrientes de pensamiento dicen que argumentar es ir con la verdad y,,,,needs_review,subtitle_raw_score=88.84; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0151,train,Por qué ya no podemos conversar (y cómo aprender a,f42,como decir la aposta las cosas que son reales y probadas,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,820.519,826.31,4.0,5.791,youtube_auto_subs_fuzzy_ordered,74.84,medium,fundamentarla como decir la posta las cosas que son reales y probadas y otros,,,,needs_review,subtitle_raw_score=79.32; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0152,train,Por qué ya no podemos conversar (y cómo aprender a,f42,y otros creen que argumentar es convencer y persuadir de una creencia legitima al receptor,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,826.32,831.189,5.92,4.869,youtube_auto_subs_fuzzy_ordered,86.63,high,creen que argumentar es convencer y persuadir de una creencia legitima al,,,,needs_review,subtitle_raw_score=88.41; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0153,train,Por qué ya no podemos conversar (y cómo aprender a,f42,o sea un argumento no tiene que ser verdadero para todos y no tiene que ser la unica verdad,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,831.199,836.269,3.52,5.07,youtube_auto_subs_fuzzy_ordered,83.92,high,receptor o sea un argumento no tiene que ser verdadero para todos y no tiene que ser la unica verdad sino que tiene,,,,needs_review,subtitle_raw_score=88.32; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0154,train,Por qué ya no podemos conversar (y cómo aprender a,f42,sino que tiene que estar estructurado de una manera logica mientras vos lo estes haciendo de una manera logica ese argumento puede ser valido,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,836.279,841.189,5.48,4.91,youtube_auto_subs_fuzzy_ordered,85.6,high,que estar estructurado de una manera logica mientras vos lo estes haciendo de una manera logica ese argumento puede ser valido eh en esta,,,,needs_review,subtitle_raw_score=86.64; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0155,train,Por qué ya no podemos conversar (y cómo aprender a,f42,en esta perspectiva hay como un vale todo me entendes y lo que ella tambien contaba es que hay varios tipos de argumentos,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,841.199,846.79,6.28,5.591,youtube_auto_subs_fuzzy_ordered,93.65,high,perspectiva hay como un vale todo me entendes y lo que ella tambien contaba es que hay varios tipos de argumentos,,,,needs_review,subtitle_raw_score=94.75; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0156,train,Por qué ya no podemos conversar (y cómo aprender a,f42,que no te los voy a nombrar todos porque si no se vuelve un embole es una paja,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,846.8,850.509,4.04,3.709,youtube_auto_subs_fuzzy_ordered,87.83,high,que no te los voy a nombrar todos porque si no se huele un embole eh es una,,,,needs_review,subtitle_raw_score=88.65; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0157,train,Por qué ya no podemos conversar (y cómo aprender a,f42,pero bueno esta bueno para aprender a identificarlos un poco,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,850.519,854.43,3.24,3.911,youtube_auto_subs_fuzzy_ordered,87.59,high,paja pero bueno esta bueno para aprender a identificarlos un poco por,,,,needs_review,subtitle_raw_score=89.66; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0158,train,Por qué ya no podemos conversar (y cómo aprender a,f42,por ejemplo hay uno que es la analogia que se compone por una comparacion,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,854.44,859.11,4.8,4.67,youtube_auto_subs_fuzzy_ordered,91.82,high,ejemplo hay uno que es la analogia que se compone por una comparacion es como,,,,needs_review,subtitle_raw_score=92.09; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0159,train,Por qué ya no podemos conversar (y cómo aprender a,f42,es como que para explicar lo que estas diciendo lo comparas por ejemplo si yo te digo algo relacionado al tema,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,859.12,865.79,5.28,6.67,youtube_auto_subs_fuzzy_ordered,85.12,high,que para explicar lo que estas diciendo lo comparas por ejemplo si yo te digo algo relacionado al tema el algoritmo,,,,needs_review,subtitle_raw_score=87.75; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0160,train,Por qué ya no podemos conversar (y cómo aprender a,f42,el algoritmo de las redes sociales es a la comunicacion lo que la comida rapida es para la cocina gourmet,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,865.8,872.67,7.24,6.87,youtube_auto_subs_fuzzy_ordered,81.95,high,de las redes sociales es a la comunicacion lo que la comida rapida es para la cocina urmet eso es un,,,,needs_review,subtitle_raw_score=82.46; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0161,train,Por qué ya no podemos conversar (y cómo aprender a,f42,eso es un argumento por analogia para ir con uno parecido a lo que estamos hablando,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,872.68,877.15,4.72,4.47,youtube_auto_subs_fuzzy_ordered,86.69,high,argumento por analogia para ir con uno parecido a lo que estamos hablando no,,,,needs_review,subtitle_raw_score=87.22; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0162,train,Por qué ya no podemos conversar (y cómo aprender a,f42,despues esta el de deduccion que es uno en que la conclusion deriva directamente de las premisas,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,877.16,883.949,5.76,6.789,youtube_auto_subs_fuzzy_ordered,89.23,high,despues esta el de deduccion que es uno que en que la conclusion deriva directamente las premisas despues estan,,,,needs_review,subtitle_raw_score=91.02; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0163,train,Por qué ya no podemos conversar (y cómo aprender a,f42,despues esta el de los pros y contras los de porcentaje reduccion al absurdo,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,883.959,886.91,4.0,2.951,youtube_auto_subs_fuzzy_ordered,85.83,high,el de los pros y contras los de porcentaje reduccion al absurdo,,,,needs_review,subtitle_raw_score=88.45; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0164,train,Por qué ya no podemos conversar (y cómo aprender a,f42,abduccion de hecho seguro los tenes en la cabeza porque estas cosas te las reenseñan en clase,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,886.92,892.509,3.88,5.589,youtube_auto_subs_fuzzy_ordered,83.05,high,abuccion de hecho seguro los tenes en la cabeza porque estas cosas te las reensenan en clase el colegio en la,,,,needs_review,subtitle_raw_score=87.45; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0165,train,Por qué ya no podemos conversar (y cómo aprender a,f42,en el colegio en la secundaria pero nosotras no prestamos atencion porque en ese momento decimos,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,892.519,895.55,4.32,3.031,youtube_auto_subs_fuzzy_ordered,82.45,high,secundaria pero nosotras no prestamos atencion porque en ese momento decimos,,,,needs_review,subtitle_raw_score=85.43; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0166,train,Por qué ya no podemos conversar (y cómo aprender a,f42,que boludez y despues no sabemos hablar asi que esta bueno repasar un poco estas cosas,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,895.56,901.47,4.92,5.91,youtube_auto_subs_fuzzy_ordered,86.52,high,que boludez y despues no sabemos hablar asi que esta bueno repasar un poco en estas cosas pero bueno despues,,,,needs_review,subtitle_raw_score=88.53; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0167,train,Por qué ya no podemos conversar (y cómo aprender a,f42,pero bueno despues te dejo el video mi instagram tequitici podcast en caso de que te interese seguirte informando de esto,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,901.48,906.15,5.8,4.67,youtube_auto_subs_fuzzy_ordered,77.1,medium,te dejo el video mi instagram te quito ese podcast y bajo en caso de que te interese seguirte informando de esto,,,,needs_review,subtitle_raw_score=79.05; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0168,train,Por qué ya no podemos conversar (y cómo aprender a,f42,pero en realidad el punto es mas entender como se estructura  para despues poder ver si lo que estamos viendo,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,906.16,911.71,4.72,5.55,youtube_auto_subs_fuzzy_ordered,95.85,high,pero en realidad el punto es mas entender como se estructura para despues poder ver si lo que estamos viendo la,,,,needs_review,subtitle_raw_score=97.61; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0169,train,Por qué ya no podemos conversar (y cómo aprender a,f42,la informacion que nos llega esta buena o no y si es un argumento valido o no,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,911.72,915.43,3.92,3.71,youtube_auto_subs_fuzzy_ordered,95.17,high,informacion que nos llega esta buena o no y si es un argumento valido o no y,,,,needs_review,subtitle_raw_score=95.71; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0170,train,Por qué ya no podemos conversar (y cómo aprender a,f42,y otra cosa que es importante a la hora de argumentar es no irnos del tema ni desviarnos de las reglas logicas,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,915.44,921.91,6.48,6.47,youtube_auto_subs_fuzzy_ordered,94.93,high,otra cosa que es importante a la hora de argumentar es no irnos del tema ni desviarnos de las reglas logicas para,,,,needs_review,subtitle_raw_score=94.95; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0171,train,Por qué ya no podemos conversar (y cómo aprender a,f42,para que lo que estamos diciendo basicamente tenga un sentido y aca entran dos cosas que a mi me parecen bastante interesantes,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,921.92,927.03,5.36,5.11,youtube_auto_subs_fuzzy_ordered,91.15,high,que lo que estamos diciendo basicamente tenga un sentido y aca entran dos cosas que a mi me parecen bastante,,,,needs_review,subtitle_raw_score=91.62; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0172,train,Por qué ya no podemos conversar (y cómo aprender a,f42,que son las falacias y los sesgos tambien probablemente lo viste en la secundaria,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,927.04,931.35,4.28,4.31,youtube_auto_subs_fuzzy_ordered,77.79,medium,interesantes que son las falacias y los egos tambien probablemente lo viste en,,,,needs_review,subtitle_raw_score=77.86; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0173,train,Por qué ya no podemos conversar (y cómo aprender a,f42,pero esta bueno repasarlo las falacias son razonamientos que a pesar de parecerse a argumentos,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,931.36,937.99,6.0,6.63,youtube_auto_subs_fuzzy_ordered,82.4,high,la secundaria pero esta bueno repasarlo la falacia son razonamientos que a pesar de parecerse a argumentos no,,,,needs_review,subtitle_raw_score=83.45; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0174,train,Por qué ya no podemos conversar (y cómo aprender a,f42,no lo son porque son argumentos que tienen fallas de logica,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,938.0,941.71,3.36,3.71,youtube_auto_subs_fuzzy_ordered,70.91,medium,lo son porque tienen fallas de logica y,,,,needs_review,subtitle_raw_score=71.95; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0175,train,Por qué ya no podemos conversar (y cómo aprender a,f42,y los sesgos son inclinaciones prejuicios o tendencias inconscientes,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,941.72,946.15,4.44,4.43,youtube_auto_subs_fuzzy_ordered,76.06,medium,los son inclinaciones prejuicios o tendencias inconscientes que nos hacen,,,,needs_review,subtitle_raw_score=76.08; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0176,train,Por qué ya no podemos conversar (y cómo aprender a,f42,que nos hacen percibir la realidad de una manera subjetiva,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,946.16,948.629,3.88,2.469,youtube_auto_subs_fuzzy_ordered,66.1,medium,percibir la realidad de una manera,,,,needs_review,subtitle_raw_score=69.74; pending_clip_extraction_asr_gpt
f42__Por_qu_ya_no_podemos_conversar_y_c_mo_aprender_a,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0177,train,Por qué ya no podemos conversar (y cómo aprender a,f42,favoreciendo o perjudicando cierta idea es como que ves la realidad de una manera que no es,https://www.youtube.com/watch?v=uSK7zk5u-RE,uSK7zk5u-RE,948.639,955.189,5.0,6.55,youtube_auto_subs_fuzzy_ordered,81.31,high,subjetiva favoreciendo perjudicando cierta idea es como que ves la realidad de una manera que no es viste como el,,,,needs_review,subtitle_raw_score=84.41; pending_clip_extraction_asr_gpt
