dataset_group,source_id,clip_id,split,spk,titulo,source_url,source_video_id,start_time,end_time,mp4_visual_roi_path,npz_path,clip_with_audio_path,existing_text,large_text,turbo_text,clean_gpt_text,selected_training_text,text_source,clean_status,clean_confidence,patch_count,alignment_confidence,asr_status,gpt_status,usable_for_training,usable_for_eval,needs_review,failure_reason,notes
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0059,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,354.0,360.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0059.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0059.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0059.mp4,,"Esto vos lo podés explicar por el lado de la demanda, porque tenés una recuperación",vos lo podés explicar por el lado de la demanda porque tenés una recuperación.,"Esto vos lo podés explicar por el lado de la demanda, porque tenés una recuperación","Esto vos lo podés explicar por el lado de la demanda, porque tenés una recuperación",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0060,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,360.0,366.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0060.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0060.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0060.mp4,,"tanto en las jubilaciones como en los salarios reales. Los salarios reales, de hecho, vienen creciendo...","tanto en las jubilaciones como en los salarios reales. Los salarios reales, de hecho, vienen creciendo...","tanto en las jubilaciones como en los salarios reales. Los salarios reales, de hecho, vienen creciendo...","tanto en las jubilaciones como en los salarios reales. Los salarios reales, de hecho, vienen creciendo...",clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0061,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,366.0,372.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0061.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0061.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0061.mp4,,los últimos dos meses de manera marcada. Estamos en niveles tanto de jubilaciones como en...,los últimos dos meses de manera marcada. Estamos en niveles tanto de en jubilaciones como en...,los últimos dos meses de manera marcada. Estamos en niveles tanto de jubilaciones como en...,los últimos dos meses de manera marcada. Estamos en niveles tanto de jubilaciones como en...,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0062,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,372.0,378.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0062.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0062.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0062.mp4,,salarios reales por encima de los niveles que teníamos en noviembre del año pasado,salarios reales por encima de los niveles que teníamos en noviembre del año pasado.,salarios reales por encima de los niveles que teníamos en noviembre del año pasado,salarios reales por encima de los niveles que teníamos en noviembre del año pasado,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0064,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,384.0,390.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0064.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0064.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0064.mp4,,de stocks es decir la gente cuando vio lo que se estaba viniendo prefirió esto que arce con lo,de stocks es decir la gente cuando vio lo que se estaba viniendo prefirió esto que arse con lo,de stocks es decir la gente cuando vio lo que se estaba viniendo prefirió estoquearse con lo,de stocks es decir la gente cuando vio lo que se estaba viniendo prefirió estoquearse con lo,clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0065,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,390.0,396.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0065.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0065.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0065.mp4,,lo cual sobre reaccionó en términos de producción y eso también te pegó negativamente y ahora lo tenés que reaccionar.,lo cual sobre reaccionó en términos de producción y eso también te pegó negativamente y ahora lo tenés que reaccionar.,lo cual sobrereaccionó en términos de producción y eso también te pegó negativamente y ahora lo tenés que recomponer.,lo cual sobrereaccionó en términos de producción y eso también te pegó negativamente y ahora lo tenés que recomponer.,clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0066,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,396.0,402.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0066.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0066.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0066.mp4,,"Y por otra parte, Argentina es una economía que es fuertemente...",recomponer y por otra parte Argentina es una economía que fuertemente,"Y por otra parte, Argentina es una economía que es fuertemente...","Y por otra parte, Argentina es una economía que es fuertemente...",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0067,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,402.0,408.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0067.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0067.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0067.mp4,,descapitalizada eso hace que todos los retornos reales de la economía sean muy altos,"descapitalizada, eso hace que todos los retornos reales de la economía sean muy altos.",descapitalizada eso hace que todos los retornos reales de la economía sean muy altos,descapitalizada eso hace que todos los retornos reales de la economía sean muy altos,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0068,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,408.0,414.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0068.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0068.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0068.mp4,,"y por ende eso favorece la inversión, al mismo tiempo lo otro que vos tenés.","y por ende eso favorece la inversión, al mismo tiempo lo otro que vos tenés.","y por ende eso favorece la inversión, al mismo tiempo lo otro que vos tenés.","y por ende eso favorece la inversión, al mismo tiempo lo otro que vos tenés.",clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0069,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,414.0,420.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0069.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0069.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0069.mp4,,"Es el hecho que el ajuste fiscal, que es el más grande en la historia de la humanidad en tiempo récord,","Es el hecho que el ajuste fiscal, que es el más grande en la historia de la humanidad, en tiempo récord,","Es el hecho que el ajuste fiscal, que es el más grande en la historia de la humanidad en tiempo récord,","Es el hecho que el ajuste fiscal, que es el más grande en la historia de la humanidad en tiempo récord,",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0070,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,420.0,426.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0070.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0070.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0070.mp4,,te estaría aportando 15 puntos de ahorro y eso favorecería.,te estaría aportando 15 puntos de ahorro y eso favorece...,te estaría aportando 15 puntos de ahorro y eso favorecería.,te estaría aportando 15 puntos de ahorro y eso favorecería.,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0071,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,426.0,432.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0071.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0071.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0071.mp4,,al crecimiento económico y obviamente que habiendo pasado la ley,al crecimiento económico y obviamente que habiendo pasado la ley...,al crecimiento económico y obviamente que habiendo pasado la ley,al crecimiento económico y obviamente que habiendo pasado la ley,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0072,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,432.0,438.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0072.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0072.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0072.mp4,,"haces, esto se va a repotenciar más. En la última semana hubo anuncios grandes","lo haces, esto se va a repotenciar más. En la última semana hubo anuncios grandes.","Bases, esto se va a repotenciar más. En la última semana hubo anuncios grandes","Bases, esto se va a repotenciar más. En la última semana hubo anuncios grandes",clean_gpt_v1,completed_clean_gpt,high,1,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0073,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,438.0,444.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0073.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0073.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0073.mp4,,"anuncios de inversiones. Y por otra parte, estamos trabajando fuertemente con el tema...",anuncios de inversiones y por otra parte estamos trabajando fuertemente con el tema,"anuncios de inversiones. Y por otra parte, estamos trabajando fuertemente con el tema...","anuncios de inversiones. Y por otra parte, estamos trabajando fuertemente con el tema...",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0074,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,444.0,450.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0074.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0074.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0074.mp4,,monetario para exterminar definitivamente la inflación siempre remar,"para exterminar definitivamente la inflación, siempre remar.",monetario para exterminar definitivamente la inflación siempre remar,monetario para exterminar definitivamente la inflación siempre remar,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0076,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,456.0,462.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0076.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0076.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0076.mp4,,se adelanta. La inflación de diciembre cuando nosotros llegamos era 54%. Eso anualizaba,se adelanta la inflación de diciembre cuando nosotros llegamos era 54% eso anualizó,se adelanta. La inflación de diciembre cuando nosotros llegamos era 54%. Eso anualizaba,se adelanta. La inflación de diciembre cuando nosotros llegamos era 54%. Eso anualizaba,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0077,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,462.0,468.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0077.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0077.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0077.mp4,,"te da 17.000 y la inflación, la del último mes...",te da 17.000 y la inflación la del último mes,"te da 17.000 y la inflación, la del último mes...","te da 17.000 y la inflación, la del último mes...",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0078,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,468.0,474.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0078.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0078.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0078.mp4,,"fue del 3,5%, eso significa el 50% anual, es decir, la inflación la bajamos del 10%.","fue del 3,5%, eso significa el 50% anual, es decir, la inflación la bajamos del 10%.","fue del 3,5%, eso significa el 50% anual, es decir, la inflación la bajamos del 10%.","fue del 3,5%, eso significa el 50% anual, es decir, la inflación la bajamos del 10%.",clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0079,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,474.0,480.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0079.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0079.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0079.mp4,,17.000 al 50% y estamos entrando ahora,17.000 al 50% y estamos entrando ahora...,17.000 al 50% y estamos entrando ahora,17.000 al 50% y estamos entrando ahora,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0080,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,480.0,486.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0080.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0080.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0080.mp4,,"en lo que sería la fase 2 del programa de estabilización, que es, bueno, terminamos con lo que","ahora en lo que sería la fase 2 del programa de estabilización, que es, bueno, terminamos con lo que...","en lo que sería la fase 2 del programa de estabilización, que es, bueno, terminamos con lo que","en lo que sería la fase 2 del programa de estabilización, que es, bueno, terminamos con lo que",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0081,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,486.0,492.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0081.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0081.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0081.mp4,,es el déficit cero y eso ya está consolidado. Ahora vamos a lo que es la emisión.,es el déficit cero y eso ya está consolidado. Ahora vamos a lo que es la emisión.,es el déficit cero y eso ya está consolidado. Ahora vamos a lo que es la emisión.,es el déficit cero y eso ya está consolidado. Ahora vamos a lo que es la emisión.,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0083,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,498.0,504.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0083.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0083.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0083.mp4,,porque me sorprende la torpeza y el bajo nivel.,porque me sorprende la torpeza y el bajo nivel.,porque me sorprende la torpeza y el bajo nivel.,porque me sorprende la torpeza y el bajo nivel.,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0084,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,504.0,510.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0084.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0084.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0084.mp4,,"casi diría, pobrísimo y hasta...",casi diría pobrísimo y hasta...,"casi diría, pobrísimo y hasta...","casi diría, pobrísimo y hasta...",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0085,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,510.0,516.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0085.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0085.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0085.mp4,,que asusta la pobreza intelectual de los analistas económicos locales.,que asusta la pobreza intelectual de los analistas económicos locales.,que asusta la pobreza intelectual de los analistas económicos locales.,que asusta la pobreza intelectual de los analistas económicos locales.,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0086,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,516.0,522.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0086.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0086.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0086.mp4,,"Porque, digamos, no sé, el error lo comienzo a ver.","Porque, digamos, no sé, el error lo comió.","Porque, digamos, no sé, el error lo comienza a ver.","Porque, digamos, no sé, el error lo comienza a ver.",clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0088,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,528.0,534.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0088.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0088.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0088.mp4,,"error lo cometan tipos hasta con doctorados en universidades muy prestigiosas, uno ya no","el error lo cometan tipos hasta con doctorados en universidades muy prestigiosas, uno ya no sabe.","el error lo cometan tipos hasta con doctorados en universidades muy prestigiosas, uno ya no","el error lo cometan tipos hasta con doctorados en universidades muy prestigiosas, uno ya no",clean_gpt_v1,completed_clean_gpt,high,1,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/new_discovery,nd__JixCyhEGE0A,new_discovery::JixCyhEGE0A::clip_0089,train,Todo Noticias,Javier Milei en TN I Entrevista completa del 30/06/2024,https://www.youtube.com/watch?v=JixCyhEGE0A,JixCyhEGE0A,534.0,540.0,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_mp4/JixCyhEGE0A/clip_0089.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/rois_npz/JixCyhEGE0A/clip_0089.npz,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/JixCyhEGE0A/clip_0089.mp4,,sabe si es ignorancia o mala fe. El criterio es que la base monetaria amplia...,no sabe si es ignorancia o mala fe. El criterio es que la base monetaria amplia...,sabe si es ignorancia o mala fe. El criterio es que la base monetaria amplia...,sabe si es ignorancia o mala fe. El criterio es que la base monetaria amplia...,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
