split,spk,titulo,clip,n_frames,texto,npz,source_id,training_usability,policy_moderate,review_score,quality_score,visual_quality_label
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0066,99,fue buscar el doble de piernas de maradona,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0066.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,4.00,0.7705,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0067,148,para la serie de maradona entonces cualquier actor que venia a hacer el casting le tenia que mirar las piernas,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0067.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.8402,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0068,164,entonces todo el tiempo estaba como mirando piernas piernas piernas y el casting mas raro fue sin dudas el de lois lane,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0068.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,4.00,0.7632,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0069,129,porque era gente que buscaba pareja y lo busca de una manera muy rara que es a traves de un reality show,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0069.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,5.00,0.6363,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0070,159,es uno de captura de movimiento para videojuegos que tenia que buscar gente que maneje armas,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0070.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.7322,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0071,81,y que tenga entrenamiento militar,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0071.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,usable,keep,0.00,0.7752,usable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0072,112,y me sorprendio mucho cuanta gente que hay armada en argentina,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0072.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,usable,keep,0.00,0.8102,usable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0074,95,empezo a tener como indicios de duda como que quizas no estaba tan convencida,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0074.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.7774,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0075,88,y querian cancelarla con tiempo para buscar un reemplazo,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0075.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.6928,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0076,106,yo la defendi se lo adjudique a los nervios le di para adelante,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0076.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,7.00,0.7331,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0077,113,y ella nos cancelo a nosotros la mañana que se tenia que encerrar en el hotel de aislamiento,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0077.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.727,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0078,88,48 horas antes de empezar el programa y tuvimos que salir corriendo a buscar un reemplazo,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0078.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,7.00,0.691,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0080,134,donde parecia que cocinaban increible y que despues en la practica nos,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0080.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,5.00,0.6808,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0081,107,no era tan asi se me confundieron dos participantes que eran muy parecidos,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0081.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,usable,keep,0.00,0.7724,usable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0082,125,los tenia en la cabeza como que eran los dos muy iguales mismo perfil o sea misma fisionomia,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0082.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,usable,keep,0.00,0.8283,usable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0083,82,y los cite erroneamente bueno uno el dia que tenia que venir otro,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0083.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,usable,keep,0.00,0.8489,usable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0084,105,fue un casting que no grabe lo hice todo encima se grababa re lejos,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0084.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.846,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0085,115,voy a bajar el material nada una me la mande fea,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0085.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.8862,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0086,92,me olvide de avisarle a un actor que estaba elegido y era un actor conocido,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0086.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,usable,keep,0.00,0.944,usable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0087,97,haber traido a un programa de destreza gente que ha estado en muletas,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0087.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,6.00,0.6597,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0088,83,y encontrarme con esa situacion en ese momento a punto de salir al aire,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0088.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,5.00,0.6156,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0089,224,en masterchef no que comprometedora ah si otra mirando a camara,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0089.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.8144,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0090,199,mirando a camara y le arrancamos que le hemos dicho eh,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0090.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.889,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0091,123,a ver aca me mataste no tengo idea es lo mas raro que me pidieron,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0091.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.8412,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0092,133,estoy desbloqueada esperi no me te lo pregunto te va a pasar nada no no es que,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0092.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,4.00,0.7634,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0107,133,seguir seguir seguir debe pasar vos en el noticiero seguir claro es eso no podes parar,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0107.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.8095,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0109,239,si y que sean homogeneos a mi lo que me desvela a veces cuando armo un elenco es ver que todos los actores son homogeneos y actuan bien,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0109.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,4.00,0.7648,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0110,173,y que viste cuando decis che que bien que estan todos en esta pelicula en esta serie en esta obra de teatro eso es lo que me desvela y es lo mas dificil,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0110.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,3.00,0.7825,questionable
train,f17,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,clip_0113,95,no gracias a vos queria decirte algo mas deja el telefono y cuando mucho te llamamos,data/processed/lip_rois/PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel/clip_0113.npz,PROFESIONES ARGENTINAS DIRECTORES de CASTING - Tel,questionable,keep,4.00,0.7319,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0003,93,si cuando el medico no esta a mano es de noche y que recurrimos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0003.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7619,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0004,117,recurrimos a ellos llegan a profesiones argentinas los farmaceuticos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0004.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,2.00,0.6574,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0006,118,las pastillas para la ereccion para pedirte una ayuda en la pastillita azul,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0006.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7988,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0007,128,y lo piden en voz bajita se acerca o pide hablar en un lugar mas privado,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0007.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7462,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0008,138,o lo pide que es para otro en realidad cuando te das cuenta que es para esa persona,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0008.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8525,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0009,120,los señores por lo general tratan que en esa situacion los atiendan los hombres de la farmacia,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0009.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.8306,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0010,218,la famosa pastilla del dia despues profilacticos puede ser digamos la pastilla del dia despues,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0010.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.811,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0011,98,pastillas anticonceptivas a veces preservativos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0011.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,8.00,0.5549,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0012,123,o sea muchas delincuencias las cosas vinculadas con la actividad sexual,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0012.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.818,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0013,199,parecen nada mas que jeroglificos o palitos con los años vamos perfeccionando los jeroglificos y descifrandolos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0013.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.6909,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0014,91,uh eso es todo un tema es un tema complicado,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0014.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.786,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0015,138,los farmaceuticos estudiamos un curso en la universidad de massachusetts,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0015.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.6346,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0016,171,con una simple pista del principio de la palabra del final de la palabra de los miligramos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0016.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7744,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0017,140,de esa manera tu mente arma como un rompecabezas y te lleva al medicamento recetado,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0017.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8607,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0018,131,y practica practica no hay otra y tambien tenemos un chat de farmaceuticos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0018.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.785,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0019,141,donde ponemos que leen ustedes que leen ustedes y siempre alguno descubre de que se trata,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0019.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8661,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0020,182,me pasa a veces que no y por ahi consulto con otros colegas y nos ha pasado que no lo hemos podido descifrar,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0020.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.8138,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0022,201,piden mucho que le vendamos sin receta especialmente antibioticos te ponen excusas para ver si pueden lograr a que vos accedas a que se los vendas,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0022.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,6.00,0.6282,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0023,165,que el medico esta de vacaciones que estuvo toda la semana encerrado y no pudo salir a buscar la receta,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0023.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,2.00,0.6937,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0024,142,que el hijo no llego a tiempo que le robaron la cartera que se le perdio la medicacion,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0024.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.6672,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0025,104,que es lo que se trata de un medicamento recetado habitualmente cuando le decis que no la primera reaccion es enojo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0025.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8087,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0026,111,ha pasado situaciones incomodas por no vender medicamento que es bajo receta,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0026.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7264,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0027,118,ha pasado de insultos de gente que se va con un portazo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0027.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7581,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0030,180,que es lo peor de mi trabajo estar ocho horas paradas el horario extendido digamos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0030.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7979,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0031,81,el farmaceutico tiene que estar presente en la farmacia,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0031.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,2.00,0.6669,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0032,170,cuando uno es unico farmaceutico en una farmacia es responsable de absolutamente todas las tareas que ahi se realizan,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0032.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7468,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0033,139,cuando tengo que hacer los cierres de las obras sociales hay que ordenar las recetas por dia de venta por hora,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0033.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7127,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0034,108,enumerar entonces es tedioso la parte administrativa lo burocratico,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0034.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,6.00,0.6607,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0035,104,ordenar recetas o sea todo lo que no es profesional,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0035.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8545,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0036,109,todo lo que no tiene vinculo con lo que estudie con pasion durante años,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0036.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8707,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0037,98,yo creo que lo peor muchas veces es lidiar con el dolor ajeno,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0037.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.7116,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0038,171,es una gran seguridad para la profesion viene con todas las especificaciones entonces para todo el mundo es mas sencillo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0038.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,6.00,0.6675,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0039,129,si facilita el trabajo la receta digital muchisimo facilita el trabajo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0039.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.692,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0040,147,a mi en lo personal me permite tener mas contacto con el paciente y no perder tanto tiempo completando los datos de las obras sociales,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0040.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,5.00,0.6615,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0041,117,facilita mucho el trabajo en cuanto a leer la prescripcion y no genere errores,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0041.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.771,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0042,245,vos ya ingresas el numero del afiliado que te lo manda de un whatsapp o de una plataforma y ya te descarga todos los datos de la receta la marca que usa vos lo imprimis y ya esta,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0042.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,3.00,0.7135,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0043,95,no tenemos problema en poder descifrar cual es el principio activo,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0043.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.8847,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0044,108,la droga mas vendida esta entre los analgesicos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0044.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.726,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0045,104,el paracetamol o el ibuprofeno van mas o menos cabeza a cabeza,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0045.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,6.00,0.6721,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0046,179,es el paracetamol el ibuprofeno todo lo que sea analgesico antifebril antiinflamatorio son los mas vendidos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0046.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.7465,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0047,188,diclofenac paracetamol es el paracetamol sin dudas ultimamente con todo el tema de la gripe del dengue que hubo en su pais la droga mas vendida esta entre los analgesicos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0047.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.7262,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0048,208,en su momento paracetamol por excelencia el medicamento mas vendido actualmente y sobre todo despues de la pandemia es el paracetamol claramente,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0048.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.7977,usable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0051,144,se venden muchos mas ansioliticos que antes hoy por la situacion economica tambien se venden mas ansioliticos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0051.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,1.00,0.8027,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0052,157,tambien hay una demanda mayor tuvimos en la pandemia un pico de venta de ansioliticos,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0052.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,questionable,keep,4.00,0.7642,questionable
train,f18,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,clip_0053,171,aumentaron mucho y lo que si notamos es que no bajo o sea despues no es que se regularizo para abajo y volvio,data/processed/lip_rois/PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti/clip_0053.npz,PROFESIONES ARGENTINAS FARMACÉUTICOS - Telefe Noti,usable,keep,0.00,0.835,usable
